étoile,commentaire
5,Confortable chaud et bon ajustement
5,Grand article.
5,Doux et chaud
5,Convient bien
2,"Achetés en juillet 2018 et ils se séparent déjà au milieu de la jambe du pantalon, un endroit étrange."
1,"La polaire se défait, article de très très mauvaise qualité. Je ne sais pas si c'est d'origine."
2,Vraiment confortables mais ils rétrécissent vraiment mal. La taille est bizarrement grande à la taille et courte dans les jambes
5,Parfait
5,"un peu serré au niveau de la jambe, je recommande une taille supplémentaire Intérieur moelleux, idéal pour l'hiver aussi bien pour rester à la maison que pour s'entraîner à l'extérieur"
5,sport
5,"Acheté pour l'anniversaire de mon mari. Vraiment beau, super matériel et ils s'adaptent très bien. Expédition toujours parfaite, recommandée!"
1,Mauvais matériel. Très ample
1,"Le mari n'est pas content, la photo ressemble à des bas de manchette mais en a des élastiques"
5,Arrivé dans les temps et conforme à la présentation.
2,Beaucoup trop petit malheureusement.
2,"Le produit est une imitation, la matière n'est pas de bonne qualité, si on enlève le logo, le pantalon ne vaut même pas 10 euros, large en haut et étroit en bas (boutons de manchette).Produit acceptable mais ne vaut pas ce qu'il coûte Mais bon à savoir et à apprendre"
5,Ajustement parfait
1,"L'ajustement général est très étrange. Ils sont très courts, le bas des jambes est très, très fin et le haut a trop de place. Cette marque varie beaucoup de la plupart des pantalons de jogging."
5,vraiment confortable
5,Excellent ajustement et produit
1,"Ce n'est pas un produit original, mais correspond tout de même au prix d'un original."
2,Il ne correspond pas au type de tissu que je voulais. Trop épais à mon goût.
2,"Ils sont serrés, mieux vaut sauter une taille"
5,Super confortable ! Bonne qualité
1,Le dimensionnement est WAY off. Acheté pour mon petit-fils qui porte habituellement une LG. Celles-ci étaient petites et très courtes donc je suis revenue pour le xxl. Celles-ci étaient encore très courtes. Ne recommanderais pas cet article.
1,"Ceux-ci avaient l'air super faux, rien de tel que les pantalons que vous voudriez chez les mannequins ou le magasin Nike actuel, économisez votre argent et allez au magasin et achetez-les"
5,Bel achat. Satisfait
1,Trop serré et petit190cm97Kg
5,Excellent
2,"ajustement très serré, et je suis de corpulence normale. la peau serrée autour de mes mollets de taille normale."
5,Mon mari adore ça ! Convient comme prévu. Confortable.
5,Très jolis.
5,Mon fils a adoré ceux-ci
5,Grande qualité.
5,PANTALON IMPRESSIONNANT
5,génial
5,"Il s'adapte parfaitement mais le seul problème qu'il a est qu'il est trop large au niveau des hanches, même si le reste est très bon"
1,pas bon
1,Pas bien coupé
5,"Sous salopette d'excellente finition, peluche à l'intérieur, je recommande vivement."
5,Pantalon de survêtement très chaud et confortable
5,"Pour le prix d'achat, une combinaison très confortable, chaude et polyvalente.Je la recommande.Je fais 1,78, 80 kg et j'ai pris un M."
5,Était parfait
5,Ajustement absolument parfait! Zéro plainte !
5,"Super confortable, je les rachèterais"
1,"Le pantalon n'est absolument pas conforme aux photos, la jambe est fine mais l'entrejambe est démesuré, comme s'ils avaient cousu un XL sur un L. Sans parler de l'intérieur pelucheux, il perd des poils à n'en plus finir. Très déçu, j'y retourne ça."
1,Pas un pantalon de survêtement. Matière jersey.
1,"Au premier lavage, il s'est estompé d'un côté, créant des taches de couleur claire"
5,Excellent ajustement
5,Joli Jogging
5,"Très confortable, parfait pour la salle de sport ! Même le matériau est excellent, tout comme la qualité. Nike est définitivement une garantie !"
5,les aime pour mon fils
1,Attention mal étiqueté très serré aux mollets très volumineux aux hanches
1,"Le pantalon était correct, mais il y avait trois taches blanches. Je dois le retourner ou en faire expédier un autre ! Pas satisfait de cette commande !"
5,"Le tissu est épais, idéal pour l'hiver. C'est bien sculpté, ça a l'air bien, avec une bonne présence, produit de qualité et recommandé"
1,j'ai eu un pantalon bleu quand j'ai commandé du noir.
1,Ce produit est fabriqué à très bas prix. Il a rétréci d'environ 2 tailles après un lavage à l'eau FROIDE. Pas content du tout
1,"salut amazon concernant cet article, il a été retourné avec le costume gris, il ne sert à rien de le garder car c'est une taille trop petite pour moi, merci beaucoup, j'apprécierais un contact direct pour des éclaircissements merci beaucoup"
1,L'obsidienne est NOIRE. J'ai reçu MARINE
5,Excellent produit mon fils est très satisfait
1,Ajustement terrible. Le XL est fait pour quelqu'un avec un entrejambe de 28 pouces et une taille de 50 pouces. Nike et amazon devraient avoir honte d'un tel échec qc.
1,Trop serré autour des mollets. Je n'aime vraiment pas le style avant-gardiste de Nike.
5,Excellent vêtement d'origine
5,Parfait et très confortable
1,Horrible façon de petit
1,mon mari mesure 6 pieds et c'était trop court pour lui! devait revenir. la qualité ne semblait pas authentique nike!
5,Super
1,Mauvaise qualité
5,bon produit
5,L'article est tout à fait conforme à la description
1,contrefaçon ou de qualité b
1,Déchets
5,Beau et confortable ... payé 27 euros
1,"J'étais ravi de les recevoir; cependant, ils étaient beaucoup trop petits. Maintenant, je suis coincé avec eux. :("
5,Achat parfait !
1,Petit asf
1,"le coût de ceci est bon, mais ce sont des joggers à jambes droites"
5,Très confortable
1,Pas de bonne qualité
1,"Le costume taille une taille au-dessus de ma taille habituelle, je fais du M mais il me va comme un L. De plus l'entrejambe du pantalon est très bas, il ne coupe pas bien."
5,Bon produit
1,"même s'il semble très confortable, il est très petit"
5,Bon vendeur
1,Mauvaise qualité
1,qualité bon marché
1,Horrible
5,Bon produit
1,Le pantalon malgré sa taille M est trop large
1,La taille ne correspond pas
5,J'adore ces matières douces mais épaisses et de belles grandes poches. achètera certainement plus
5,Junior était très heureux après un examen approfondi. Haut.
5,Bon tissu. Il est 80% coton. Taille ok. Ils sont de style maigre. Très confortable. Ils sont plus d'hiver.
4,"C'est un très bon achat, je pensais le pull plus épais cependant il est très confortable et sera idéal lors de journées ensoleillées. Je recommande."
5,Bon produit
1,Produit à éviter !!Je déconseille vivement
1,Trop petit
5,laissez-moi vous dire que ce sont fantastiques! 10/10
5,Comme tout c'était un cadeau de Noël
5,Ce produit correspond exactement à ce que mon fils voulait très content de mon achat
5,"Je les ai achetés pour mon mari, car le site Web de Nike était épuisé par rapport à ceux qu'il obtient habituellement et il les préfère maintenant à ceux que j'ai obtenus directement de Nike. Certainement un favori. Fidèle à la taille, matière épaisse."
4,"Il est trop épais pour être porté pendant les mois d'été. Donc, je le garde pour la fin de l'automne début de l'hiver à porter et c'est la raison du score !."
5,"l'article est traité au mieux, comme d'habitude avec les shorts NIKE ! s'adapte à merveille ! l'expédition était ok aussi! Merci"
5,Excellent short d'entraînement
5,Obsédé par la couleur et la coupe. Je les ai eus pour mon mari après être allé au centre commercial plusieurs fois et 1.) ne trouvant pas de support nulle part et 2.) ne trouvant rien de moins de 75 $ par paire de shorts. Vraiment confortable. Mon mari les adore !
5,Les pantalons valent le prix que vous payez pour eux et sont très confortables
5,Joli pantalon confortable pour les loisirs et le sport
4,J'ai offert ce short à mon petit fils de 15 ans pour son anniversaire à sa demande. Ils vont bien et ont fière allure... si important pour un enfant de son âge ! Ils se lavent et sèchent avec un entretien facile.
2,Malheureusement pas un bon ajustement. Prix-performance mais ok
5,les aime beaucoup
5,"Malheureusement, quelqu'un les a volés avant que je puisse les donner à mon petit ami qui travaille dans le monde entier depuis 4 mois et maintenant je dois les racheter. 😞 Mais ils semblaient vraiment sympas"
4,élégant en coton peut-être un peu cher mais la qualité et les marques se payent
5,Mon fils aime la sensation du matériau était un bon ajustement et confortable. Thumbs up👍👍 Mêmes tailles canadiennes que je pense qu'il était important de connaître. Certains produits sont trop petits pour cette taille.
4,"C'est pour mon petit fils il avait le même l'année passée , qui était devenu trop petit.  Je recommande l'article."
5,Bon produit
4,Oui jai bien aimé
5,Parfait et doublé.
5,"impeccable est bas survet à l'ancien, loin des coupes slim-machin habituels, hélas !Pour ma part la bonne taille est la taille habituelleC'est vrai aujourd'hui c'est une ""galère "" pour trouver des jean's, survet...etc qui soient pas avec des coupes slim-machin, pour qui c’est une galère pour des gabarits n'entrant pas dans cette ""norme"" instituée pour faire plus de fric : vendre le même prix ou plus aujourd'hui, des articles qu'on vendait le même prix ou moins y hier et tous ça en utilisant moins de matière ( tissu...etc) pour fabriquer l'article vendu...c'est tout bénéf quoi !Là impeccable ! large ce qu'il faut, tombe bien , bonne longueur pour profil : 1m89, 93 kg avec une taille XL.Bon après s'il était un moins cher pour un bas simple, cela serait très bien ; - )"
5,Matière agréable ras la qualité Nike est la
4,Article pratique et conforme à sa description et a nos attentes
5,Très bon jogging bonne taille juste peut-être en longueur pour moi c’est juste sinon nickel
4,"Très bonne qualité. Ça taille vraiment grand. Prévoir une taille au dessous voir deux ! Oui c’est rare mais moi qui prends d’habitude du xxl, je flotte dans le xl !"
5,"Parfait pour le sport ou tenue presque habillée avec joli sweat. Tissu doux, agréable et ne déteint pas. Taille proposée correcte. Ça fait 2 fois que j'en commande pour cadeau qui sont très appréciés et utiles."
3,Bonne qualité
5,Attention ça taille vraiment très grandD habitude je prends du XLLa j ai anticipé et j ai pris du LMais toujours pas bon donc retour pour échange contre du M et du S aurait été mieuxEt très chaud donc pour l hiver
3,Ressemble plus à un pyjama. C'est une copie.
4,Frais de port excessifs ... sinon très bon article
5,Bon bas de jooging  bonne qualitée. Taille normal
5,"Super jogging avec une taille parfaite. Bonne qualité. Le jogging ne gratte pas et ne rétrécit pas à la machine, c’est super"
5,"Produit de qualité, n'y trop chaud n'y trop froid et bien-sûr à la mode. 🙂"
4,Pour un usage régulier très bon produit et belle couleur merci
5,Ca passe
5,Je le mets pour tout les jours et pour la maison
3,"Bonne longueur mais difficile à serrer autour de la taille , mauvais maintien"
3,Ce produit taille grand
5,"Très agréable à porter selon mon fils adolescent. Taille M pour 1,75."
4,"Mon fils est heureux, bonne qualité"
4,Bien mais pluche a l'intérieur...laver 2 4 fois à l'envers pour tous enlever
5,"Tres bon produit je fais 1.82m pour 85kg j'ai pris du M, belle posture et confortable."
5,Parfait
4,"Bien reçu, taille parfaite, matière agréable."
1,"Mauvaise qualité, je me demande si c'est un vrai nike"
5,Produit correspondant aux attentes en matière de finition et confort.Je recommande. Reste fidèle à la marque.
5,Taille bien
4,BienTrop large
4,Très satisfait par rapport au prix.
5,Satisfaite de cet achat pour mon fils qui ne porte que des survêtement !
5,Parce que la longueur de jambes me convenait
3,Trop large ! Ils faut prendre une taille en-dessous.
4,Super produit
5,Très beau jogging
5,Bon produit
2,"Dans cette gamme de Nike, je constate que les tailles ne sont pas respectées... xl  pour ma part c'est du XXL, très déçu... pourtant la qualité Nike est au rdv"
3,"Attention il faut laver le pantalon avant de le mettre , je me suis retrouver avec de nombreux petits boutonspar contre bonne qualité et bonne coupe"
